DateTime,Players,Final Price,DateTimeStr
8/25/2018 0:00,125197,349,25/8/2018
8/26/2018 0:00,123400,349,26/8/2018
8/27/2018 0:00,112769,349,27/8/2018
8/28/2018 0:00,113633,349,28/8/2018
8/29/2018 0:00,111728,349,29/8/2018
8/30/2018 0:00,109767,349,30/8/2018
8/31/2018 0:00,116400,349,31/8/2018
9/1/2018 0:00,120196,349,1/9/2018
9/2/2018 0:00,114438,349,2/9/2018
9/3/2018 0:00,103969,349,3/9/2018
9/4/2018 0:00,100068,349,4/9/2018
9/5/2018 0:00,131179,349,5/9/2018
9/6/2018 0:00,115465,349,6/9/2018
9/7/2018 0:00,132514,349,7/9/2018
9/8/2018 0:00,143730,349,8/9/2018
9/9/2018 0:00,133116,349,9/9/2018
9/10/2018 0:00,106701,349,10/9/2018
9/11/2018 0:00,115973,349,11/9/2018
9/12/2018 0:00,109740,450,12/9/2018
9/13/2018 0:00,102976,450,13/9/2018
9/14/2018 0:00,121226,450,14/9/2018
9/15/2018 0:00,135045,450,15/9/2018
9/16/2018 0:00,125152,450,16/9/2018
9/17/2018 0:00,96234,450,17/9/2018
9/18/2018 0:00,84296,450,18/9/2018
9/19/2018 0:00,92501,450,19/9/2018
9/20/2018 0:00,94771,450,20/9/2018
9/21/2018 0:00,111938,450,21/9/2018
9/22/2018 0:00,124402,450,22/9/2018
9/23/2018 0:00,126777,450,23/9/2018
9/24/2018 0:00,93336,450,24/9/2018
9/25/2018 0:00,96011,450,25/9/2018
9/26/2018 0:00,98224,450,26/9/2018
9/27/2018 0:00,93838,450,27/9/2018
9/28/2018 0:00,104731,450,28/9/2018
9/29/2018 0:00,120925,450,29/9/2018
9/30/2018 0:00,128742,450,30/9/2018
10/1/2018 0:00,89811,450,1/10/2018
10/2/2018 0:00,103859,450,2/10/2018
10/3/2018 0:00,103513,450,3/10/2018
10/4/2018 0:00,97084,450,4/10/2018
10/5/2018 0:00,106187,450,5/10/2018
10/6/2018 0:00,123540,450,6/10/2018
10/7/2018 0:00,114832,450,7/10/2018
10/8/2018 0:00,93751,450,8/10/2018
10/9/2018 0:00,91079,450,9/10/2018
10/10/2018 0:00,88462,450,10/10/2018
10/11/2018 0:00,86674,450,11/10/2018
10/12/2018 0:00,104687,450,12/10/2018
10/13/2018 0:00,116878,450,13/10/2018
10/14/2018 0:00,105244,450,14/10/2018
10/15/2018 0:00,81899,450,15/10/2018
10/16/2018 0:00,82457,450,16/10/2018
10/17/2018 0:00,83135,450,17/10/2018
10/18/2018 0:00,74790,450,18/10/2018
10/19/2018 0:00,98100,450,19/10/2018
10/20/2018 0:00,110389,450,20/10/2018
10/21/2018 0:00,98350,450,21/10/2018
10/22/2018 0:00,78477,450,22/10/2018
10/23/2018 0:00,80593,450,23/10/2018
10/24/2018 0:00,81915,450,24/10/2018
10/25/2018 0:00,85027,450,25/10/2018
10/26/2018 0:00,119919,450,26/10/2018
10/27/2018 0:00,123993,450,27/10/2018
10/28/2018 0:00,109146,450,28/10/2018
10/29/2018 0:00,86014,450,29/10/2018
10/30/2018 0:00,83350,450,30/10/2018
10/31/2018 0:00,81973,450,31/10/2018
11/1/2018 0:00,83860,450,1/11/2018
11/2/2018 0:00,92803,450,2/11/2018
11/3/2018 0:00,98551,450,3/11/2018
11/4/2018 0:00,88432,450,4/11/2018
11/5/2018 0:00,67888,1200,5/11/2018
11/6/2018 0:00,69185,450,6/11/2018
11/7/2018 0:00,69112,450,7/11/2018
11/8/2018 0:00,68480,450,8/11/2018
11/9/2018 0:00,81381,450,9/11/2018
11/10/2018 0:00,95421,450,10/11/2018
11/11/2018 0:00,87034,450,11/11/2018
11/12/2018 0:00,67068,450,12/11/2018
11/13/2018 0:00,69018,450,13/11/2018
11/14/2018 0:00,63082,450,14/11/2018
11/15/2018 0:00,69210,315,15/11/2018
11/16/2018 0:00,93847,315,16/11/2018
11/17/2018 0:00,114655,315,17/11/2018
11/18/2018 0:00,113514,315,18/11/2018
11/19/2018 0:00,86188,315,19/11/2018
11/20/2018 0:00,88439,315,20/11/2018
11/21/2018 0:00,88184,315,21/11/2018
11/22/2018 0:00,87101,315,22/11/2018
11/23/2018 0:00,100470,315,23/11/2018
11/24/2018 0:00,115938,315,24/11/2018
11/25/2018 0:00,106763,315,25/11/2018
11/26/2018 0:00,80694,315,26/11/2018
11/27/2018 0:00,84153,450,27/11/2018
11/28/2018 0:00,77417,450,28/11/2018
11/29/2018 0:00,83117,450,29/11/2018
11/30/2018 0:00,98156,450,30/11/2018
12/1/2018 0:00,118926,450,1/12/2018
12/2/2018 0:00,109578,450,2/12/2018
12/3/2018 0:00,81308,450,3/12/2018
12/4/2018 0:00,74274,450,4/12/2018
12/5/2018 0:00,105418,450,5/12/2018
12/6/2018 0:00,98490,315,6/12/2018
12/7/2018 0:00,109276,315,7/12/2018
12/8/2018 0:00,121731,450,8/12/2018
12/9/2018 0:00,111757,450,9/12/2018
12/10/2018 0:00,86727,450,10/12/2018
12/11/2018 0:00,86450,450,11/12/2018
12/12/2018 0:00,87966,450,12/12/2018
12/13/2018 0:00,87333,450,13/12/2018
12/14/2018 0:00,101520,450,14/12/2018
12/15/2018 0:00,114102,450,15/12/2018
12/16/2018 0:00,104805,450,16/12/2018
12/17/2018 0:00,76609,450,17/12/2018
12/18/2018 0:00,83902,450,18/12/2018
12/19/2018 0:00,85647,450,19/12/2018
12/20/2018 0:00,85425,270,20/12/2018
12/21/2018 0:00,104888,270,21/12/2018
12/22/2018 0:00,113148,270,22/12/2018
12/23/2018 0:00,106929,270,23/12/2018
12/24/2018 0:00,99220,270,24/12/2018
12/25/2018 0:00,113159,270,25/12/2018
12/26/2018 0:00,116734,270,26/12/2018
12/27/2018 0:00,113423,270,27/12/2018
12/28/2018 0:00,120624,270,28/12/2018
12/29/2018 0:00,130554,270,29/12/2018
12/30/2018 0:00,128939,270,30/12/2018
12/31/2018 0:00,121531,270,31/12/2018
1/1/2019 0:00,115245,270,1/1/2019
1/2/2019 0:00,116029,270,2/1/2019
1/3/2019 0:00,116388,450,3/1/2019
